OBJECTID_1 *,Shape *,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo,Shape_Length,Shape_Area
887,Polygon,Shabeeley,ET050204,<Null>,<Null>,<Null>,Fafan,ET0502,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.077785,0.132796
888,Polygon,Shafamo,ET160028,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.844787,0.009485
889,Polygon,Shakiso town,ET041499,<Null>,<Null>,<Null>,Guji,ET0414,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.16588,0.001274
890,Polygon,Shala,ET041702,<Null>,<Null>,<Null>,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.491169,0.067895
891,Polygon,Shambu town,ET041902,<Null>,<Null>,<Null>,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.097678,0.000423
892,Polygon,Shanan Kolu,ET040893,<Null>,<Null>,<Null>,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.377115,0.048201
893,Polygon,Shashemene town,ET041711,<Null>,<Null>,<Null>,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.116402,0.00088
894,Polygon,Shashemene Zuria,ET041712,<Null>,<Null>,<Null>,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.918232,0.057507
895,Polygon,Shashogo,ET070204,<Null>,<Null>,<Null>,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.944164,0.029149
896,Polygon,Shay Bench,ET071104,<Null>,<Null>,<Null>,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.575944,0.045298
897,Polygon,Shaygosh,ET050501,<Null>,<Null>,<Null>,Korahe,ET0505,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.496944,0.141816
898,Polygon,Shebe Dino,ET160001,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.936076,0.01355
899,Polygon,Shebe Sambo,ET040414,<Null>,<Null>,<Null>,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.486309,0.066591
900,Polygon,Shebel Bernta,ET030614,<Null>,<Null>,<Null>,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.498532,0.074329
901,Polygon,Sheko,ET071101,<Null>,<Null>,<Null>,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.278986,0.040039
902,Polygon,Shenkor,ET130102,<Null>,<Null>,<Null>,Harari,ET1301,Harari,ET13,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.232417,0.002234
903,Polygon,Sheraro town,ET010107,<Null>,<Null>,<Null>,North Western,ET0101,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.436191,0.006063
904,Polygon,Sherkole,ET060304,<Null>,<Null>,<Null>,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.230441,0.153718
905,Polygon,Shilabo,ET050503,<Null>,<Null>,<Null>,Korahe,ET0505,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,4.062452,0.95299
906,Polygon,Shinile,ET050103,<Null>,<Null>,<Null>,Siti,ET0501,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.344145,0.294907
907,Polygon,Shinshincho town,ET070310,<Null>,<Null>,<Null>,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.118512,0.000487
908,Polygon,Shirka,ET040814,<Null>,<Null>,<Null>,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.910904,0.095662
909,Polygon,Shisho Ande,ET070913,<Null>,<Null>,<Null>,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.288557,0.045558
910,Polygon,Shoa Robit,ET030595,<Null>,<Null>,<Null>,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.166186,0.000819
911,Polygon,Shone Town,ET070212,<Null>,<Null>,<Null>,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.113851,0.000669
912,Polygon,Sibu Sire,ET040209,<Null>,<Null>,<Null>,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.260816,0.086104
913,Polygon,Sigmo,ET040412,<Null>,<Null>,<Null>,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.465216,0.073058
914,Polygon,Silti,ET072002,<Null>,<Null>,<Null>,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.369333,0.027648
915,Polygon,Sinana,ET041109,<Null>,<Null>,<Null>,Bale,ET0411,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.461745,0.08458
916,Polygon,Siraro,ET041701,<Null>,<Null>,<Null>,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.103714,0.051682
917,Polygon,Siraro Badawacho,ET070216,<Null>,<Null>,<Null>,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.328985,0.004128
918,Polygon,Sire,ET040820,<Null>,<Null>,<Null>,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.229444,0.043383
919,Polygon,Siya Debirna Wayu,ET030523,<Null>,<Null>,<Null>,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.339288,0.038214
920,Polygon,Size town,ET071108,<Null>,<Null>,<Null>,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.118677,0.000528
921,Polygon,Sodo,ET070105,<Null>,<Null>,<Null>,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.235302,0.045435
922,Polygon,Sodo Daci,ET041314,<Null>,<Null>,<Null>,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.121747,0.035285
923,Polygon,Sodo Town,ET070613,<Null>,<Null>,<Null>,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.225918,0.002096
924,Polygon,Sodo Zuria,ET070605,<Null>,<Null>,<Null>,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.412441,0.029967
925,Polygon,Sofi,ET130101,<Null>,<Null>,<Null>,Harari,ET1301,Harari,ET13,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.488664,0.010816
926,Polygon,Soro,ET070206,<Null>,<Null>,<Null>,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.53703,0.040904
927,Polygon,South Ari,ET070702,<Null>,<Null>,<Null>,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.754857,0.13376
928,Polygon,Sude,ET040808,<Null>,<Null>,<Null>,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.919684,0.095809
929,Polygon,Sululta,ET042013,<Null>,<Null>,<Null>,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.358653,0.093874
930,Polygon,Sululta town,ET042005,<Null>,<Null>,<Null>,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.112184,0.000696
931,Polygon,Surma,ET071806,<Null>,<Null>,<Null>,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.788562,0.405116
932,Polygon,Suro Berguda,ET041594,<Null>,<Null>,<Null>,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.391437,0.064049
933,Polygon,Tach Armacho,ET031120,<Null>,<Null>,<Null>,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.951301,0.225806
934,Polygon,Tach Gayint,ET030206,<Null>,<Null>,<Null>,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.480406,0.068452
935,Polygon,Tahtay Adiyabo,ET010101,<Null>,<Null>,<Null>,North Western,ET0101,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.70388,0.243819
936,Polygon,Tahtay Koraro,ET010104,<Null>,<Null>,<Null>,North Western,ET0101,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.386193,0.072065
937,Polygon,Tahtay Mayechew,ET010206,<Null>,<Null>,<Null>,Central,ET0102,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.176211,0.030461
938,Polygon,Takusa,ET031121,<Null>,<Null>,<Null>,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.574001,0.161811
939,Polygon,Tanqua Melashe,ET010222,<Null>,<Null>,<Null>,Central,ET0102,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.055514,0.031012
940,Polygon,Tarema Ber,ET030510,<Null>,<Null>,<Null>,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.787883,0.046621
941,Polygon,Tebela town,ET070616,<Null>,<Null>,<Null>,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.073491,0.00028
942,Polygon,Telalek,ET020501,<Null>,<Null>,<Null>,Hari /Zone 5,ET0205,Afar,ET02,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.500464,0.0914
943,Polygon,Telemt,ET030119,<Null>,<Null>,<Null>,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.190962,0.064776
944,Polygon,Teltale,ET041212,<Null>,<Null>,<Null>,Borena,ET0412,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,4.204915,0.637195
945,Polygon,Tembaro,ET070301,<Null>,<Null>,<Null>,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.025184,0.027811
946,Polygon,Tena,ET040813,<Null>,<Null>,<Null>,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.959091,0.036788
947,Polygon,Tenta,ET030402,<Null>,<Null>,<Null>,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.963109,0.109057
948,Polygon,Tepi,ET070804,<Null>,<Null>,<Null>,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.148733,0.001123
949,Polygon,Tercha town,ET071711,<Null>,<Null>,<Null>,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.106388,0.000415
950,Polygon,Tercha Zuriya,ET071707,<Null>,<Null>,<Null>,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.626495,0.008033
951,Polygon,Teru,ET020403,<Null>,<Null>,<Null>,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.272297,0.481956
952,Polygon,Teticha,ET160026,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.842972,0.01039
953,Polygon,Thehulederie,ET030405,<Null>,<Null>,<Null>,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.122893,0.0366
954,Polygon,Tikur Enchini,ET040509,<Null>,<Null>,<Null>,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.208366,0.035959
955,Polygon,Tiro Afeta,ET040404,<Null>,<Null>,<Null>,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.564333,0.060994
956,Polygon,Tiyo,ET040816,<Null>,<Null>,<Null>,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.693946,0.049609
957,Polygon,Tocha,ET071701,<Null>,<Null>,<Null>,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.292012,0.043317
958,Polygon,Toke Kutaye,ET040517,<Null>,<Null>,<Null>,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.395277,0.045232
959,Polygon,Tole,ET041308,<Null>,<Null>,<Null>,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.618665,0.03458
960,Polygon,Tora town,ET072009,<Null>,<Null>,<Null>,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.232929,0.002088
961,Polygon,Tsaeda Emba,ET010314,<Null>,<Null>,<Null>,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.637615,0.04258
962,Polygon,Tsagbeji,ET030808,<Null>,<Null>,<Null>,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.950179,0.036961
963,Polygon,Tsegede (AM),ET031107,<Null>,<Null>,<Null>,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.276388,0.156778
964,Polygon,Tsegede (TG),ET010503,<Null>,<Null>,<Null>,Western,ET0105,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.352505,0.18237
965,Polygon,Tselemti,ET010106,<Null>,<Null>,<Null>,North Western,ET0101,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.548352,0.161034
966,Polygon,Tsimbla,ET010113,<Null>,<Null>,<Null>,North Western,ET0101,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.615018,0.083902
967,Polygon,Tuliguled,ET050283,<Null>,<Null>,<Null>,Fafan,ET0502,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.191225,0.03567
968,Polygon,Tullo,ET070906,<Null>,<Null>,<Null>,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.983056,0.039439
969,Polygon,Tulo (OR),ET040903,<Null>,<Null>,<Null>,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.984271,0.035353
970,Polygon,Uba Debre Tsehay,ET071504,<Null>,<Null>,<Null>,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.38901,0.061582
971,Polygon,Undulu,ET060308,<Null>,<Null>,<Null>,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.901797,0.038136
972,Polygon,Uraga,ET041401,<Null>,<Null>,<Null>,Guji,ET0414,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.288716,0.050045
973,Polygon,Wacha,ET070914,<Null>,<Null>,<Null>,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.128409,0.000521
974,Polygon,Wachile,ET041298,<Null>,<Null>,<Null>,Borena,ET0412,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.906931,0.412839
975,Polygon,Wadera,ET041404,<Null>,<Null>,<Null>,Guji,ET0414,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.642362,0.077846
976,Polygon,Wadla,ET030305,<Null>,<Null>,<Null>,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.715872,0.070966
977,Polygon,Wahil,ET150207,<Null>,<Null>,<Null>,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.77883,0.015083
978,Polygon,Wajale town,ET050295,<Null>,<Null>,<Null>,Fafan,ET0502,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.400561,0.009481
979,Polygon,Wajirat,ET010608,<Null>,<Null>,<Null>,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.378565,0.073191
980,Polygon,Waliso,ET041303,<Null>,<Null>,<Null>,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.596264,0.060813
981,Polygon,Wama Hagalo,ET040216,<Null>,<Null>,<Null>,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.165378,0.051008
982,Polygon,Wangey,ET050499,<Null>,<Null>,<Null>,Erer,ET0504,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.069518,0.041068
983,Polygon,Wantawo,ET120104,<Null>,<Null>,<Null>,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.357032,0.077292
984,Polygon,Wara Jarso,ET040601,<Null>,<Null>,<Null>,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.862798,0.096893
985,Polygon,Warder,ET050704,<Null>,<Null>,<Null>,Doolo,ET0507,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,5.310874,0.85636
986,Polygon,Wayu Tuka,ET040206,<Null>,<Null>,<Null>,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.447068,0.033216
987,Polygon,Wegde,ET030416,<Null>,<Null>,<Null>,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.638246,0.092653
988,Polygon,Wegera,ET031109,<Null>,<Null>,<Null>,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.067709,0.103104
989,Polygon,Welkait,ET010502,<Null>,<Null>,<Null>,Western,ET0105,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.895981,0.2056
990,Polygon,Welkite town,ET070114,<Null>,<Null>,<Null>,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.143651,0.000845
991,Polygon,Welmera,ET042014,<Null>,<Null>,<Null>,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.915316,0.053989
992,Polygon,Wemberma,ET030711,<Null>,<Null>,<Null>,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.796642,0.113872
993,Polygon,Wenago,ET070501,<Null>,<Null>,<Null>,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.523005,0.011308
994,Polygon,Wenbera,ET060203,<Null>,<Null>,<Null>,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,4.061878,0.59109
995,Polygon,Wenchi,ET041302,<Null>,<Null>,<Null>,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.16889,0.038255
996,Polygon,Wera,ET071402,<Null>,<Null>,<Null>,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.13412,0.026096
997,Polygon,Wera Djo,ET071404,<Null>,<Null>,<Null>,Halaba,ET0714,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.398363,0.041052
998,Polygon,Were Ilu,ET030415,<Null>,<Null>,<Null>,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.95675,0.061001
999,Polygon,Wereilu town,ET030423,<Null>,<Null>,<Null>,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.069553,0.000277
1000,Polygon,West Belesa,ET031116,<Null>,<Null>,<Null>,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.224672,0.10464
1001,Polygon,West Dembiya,ET031125,<Null>,<Null>,<Null>,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.05867,0.067553
1002,Polygon,West Esite,ET030211,<Null>,<Null>,<Null>,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.227237,0.06709
1003,Polygon,West Imi,ET050805,<Null>,<Null>,<Null>,Afder,ET0508,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,3.729089,0.321323
1004,Polygon,Woldiya town,ET030309,<Null>,<Null>,<Null>,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.417927,0.006546
1005,Polygon,Woliso town,ET041311,<Null>,<Null>,<Null>,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.180574,0.001062
1006,Polygon,Wondo,ET041797,<Null>,<Null>,<Null>,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.708436,0.006164
1007,Polygon,Wondo-Genet,ET160019,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.763011,0.016782
1008,Polygon,Wondo-Genet town,ET160036,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.034438,0.000059
1009,Polygon,Wonosho,ET160013,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.647167,0.011782
1010,Polygon,Worabe town,ET072010,<Null>,<Null>,<Null>,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.534832,0.010353
1011,Polygon,Worebabu,ET030422,<Null>,<Null>,<Null>,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.303608,0.062218
1012,Polygon,Woreta town,ET030293,<Null>,<Null>,<Null>,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.100048,0.000485
1013,Polygon,Wub Ari,ET070711,<Null>,<Null>,<Null>,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.730658,0.012091
1014,Polygon,Wuchale,ET040608,<Null>,<Null>,<Null>,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.361807,0.073587
1015,Polygon,Wukro town,ET010309,<Null>,<Null>,<Null>,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.214633,0.001705
1016,Polygon,Yabelo,ET041207,<Null>,<Null>,<Null>,Borena,ET0412,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,2.834473,0.216954
1017,Polygon,Yabelo town,ET041296,<Null>,<Null>,<Null>,Borena,ET0412,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.183216,0.001309
1018,Polygon,Yahob,ET050498,<Null>,<Null>,<Null>,Erer,ET0504,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.641489,0.139877
1019,Polygon,Yalo,ET020404,<Null>,<Null>,<Null>,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.185442,0.063532
1020,Polygon,Yama Logi Welel,ET041802,<Null>,<Null>,<Null>,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.300005,0.046575
1021,Polygon,Yaya Gulele,ET040614,<Null>,<Null>,<Null>,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.041381,0.028071
1022,Polygon,Yayu,ET040309,<Null>,<Null>,<Null>,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.349392,0.074841
1023,Polygon,Yeka,ET140107,<Null>,<Null>,<Null>,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.439164,0.007024
1024,Polygon,Yeki,ET070803,<Null>,<Null>,<Null>,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.674851,0.046039
1025,Polygon,Yem SP Woreda,ET072401,<Null>,<Null>,<Null>,Yem Special,ET0724,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.270324,0.062646
1026,Polygon,Yilmana Densa,ET030703,<Null>,<Null>,<Null>,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.794973,0.076401
1027,Polygon,Yirgachefe,ET070502,<Null>,<Null>,<Null>,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.151418,0.020056
1028,Polygon,Yirgachefe town,ET070512,<Null>,<Null>,<Null>,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.063076,0.00018
1029,Polygon,Yirgalem town,ET160020,<Null>,<Null>,<Null>,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.225496,0.001118
1030,Polygon,Yocale,ET050382,<Null>,<Null>,<Null>,Jarar,ET0503,Somali,ET05,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.699443,0.123968
1031,Polygon,Yubdo,ET040112,<Null>,<Null>,<Null>,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.028161,0.02532
1032,Polygon,Zabagazo,ET071710,<Null>,<Null>,<Null>,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.122946,0.041985
1033,Polygon,Zala,ET071503,<Null>,<Null>,<Null>,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.302965,0.059673
1034,Polygon,Zala Anbesa town,ET010318,<Null>,<Null>,<Null>,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,0.068863,0.00026
1035,Polygon,Zana,ET010103,<Null>,<Null>,<Null>,North Western,ET0101,Tigray,ET01,Ethiopia,ET,8/19/2019,10/8/2020,<Null>,1.153553,0.047754
